siteid,latitude,longitude
3722,41.05964736,24.07084696
2118,38.67943865,20.5671605
1014,40.64760882,22.94679736
1660,35.30991667,25.14972222
2095,38.91521462,21.79351489
5361,37.70137094,21.72608858
3176,40.39687894,23.87922038
417,37.96275171,23.59656828
3339,40.69622743,22.21245483
50,38.1288366,23.85714121
5865,37.04222858,22.12133143
3208,40.64029987,21.49520526
5638,38.26772784,21.81613113
6097,35.20816667,26.10536111
5006,38.25739125,21.741805
3750,41.12557947,24.20093281
6034,37.62110452,24.35674611
883,38.00215106,23.83428112
3240,41.19282635,23.57826108
807,37.97498098,23.73532899
2281,38.6241471,22.08757311
5768,37.0189228,22.14849932
863,37.989746,23.67672
1048,40.67785946,22.93849132
6177,38.36276414,26.12158027
2318,38.49637675,22.84620722
6494,35.35144069,23.89983428
2533,38.37430556,21.4615
4628,39.15384916,21.18989838
2032,38.380047,23.275857
2124,38.6334149,24.1036132
5699,37.95313017,23.73182832
619,37.99394444,23.76638889
1647,35.13204021,26.03059581
5679,38.24216667,22.09455556
4584,39.13856617,22.72844572
3093,41.09162868,23.54876633
419,38.00347372,23.88490281
3207,40.70314104,21.22080936
2532,38.08486111,23.83036111
5783,38.13188934,22.43704744
6318,35.07438765,26.13873184
2151,38.80622757,21.46261217
1993,35.50814774,24.0301773
6005,37.03831796,25.25271342
6489,35.3464604,24.879423
1326,40.61012339,22.96209056
3646,40.32378768,23.65696127
5896,38.0296953,23.72326067
2757,38.02505556,23.81813889
4278,39.27169896,21.2735605
409,37.95658333,23.81805556
1188,40.7320654,22.69056633
3598,40.88851778,26.00080386
6486,35.51197838,24.05480413
3476,40.85229928,21.37156351
2345,38.3764485,21.52281554
5713,37.87182371,23.76445331
3979,40.30454221,24.16180026
2606,37.98713889,23.65802778
5484,37.90848246,23.9097086
3178,40.27166042,22.507741
896,37.94325414,23.71011195
5852,38.24833766,21.73581418
537,37.98379468,23.72723489
2575,38.62680272,21.82445107
89,37.92796095,23.74984358
5106,37.0405618,22.11077379
41142,37.99800961,23.80099646
4234,39.19187484,21.33928963
2065,38.1333209,23.82515695
4607,37.97814883,23.73494789
3653,40.618417,24.77022537
3821,40.88014202,23.75147605
4644,36.44539641,28.2243992
1182,35.32230312,24.67264911
6537,36.05426668,27.97191725
3092,41.06349095,22.55612502
4053,39.69537728,20.61022844
2098,39.23630573,22.29284632
736,38.01593323,23.69258635
4800,39.49772632,20.4606397
5993,38.00836111,23.83527778
3558,40.29069391,22.50388243
6290,36.59894246,26.43977969
5023,37.03849392,22.11080905
309,38.05587276,23.52866282
400,37.97395821,23.73967599
5357,37.98699149,23.91489741
2313,38.52613834,22.55817358
3898,40.51359684,21.67838601
3107,40.80026347,22.0480958
4165,39.75925247,22.57914448
112,37.97002082,24.00544098
4576,39.62455494,22.42776732
6397,39.99129886,25.41459164
2748,38.11437214,23.84781483
2335,38.52970208,23.64086096
1707,35.93860889,27.75388406
5709,38.05552561,23.77928125
5217,37.35779464,22.67786578
4567,37.06957779,22.06089809
3096,40.52344342,22.20412079
224,37.9746471,23.69886635
4396,39.19071045,21.13505041
5792,38.25078267,22.08851531
5570,37.96721852,23.70965544
5497,36.97022045,22.21166021
4010,39.63050903,22.40995178
2744,37.96203603,23.69911303
5114,37.07498324,22.43065582
1070,40.51397222,22.98569444
5333,37.05697465,21.58205149
2254,38.6593254,21.74443981
6158,35.27124668,25.29814102
3559,40.28560238,21.77680859
1088,40.74835146,23.06962176
6497,37.41808576,25.33137462
246,38.10470131,23.8475089
884,38.04527778,23.79366667
45423,39.88312984,20.67923448
2894,38.04472222,23.79022222
3869,38.11292531,23.79549855
5646,36.84083305,21.7329013
987,38.03794444,23.78063889
5496,37.06964583,21.85202718
3726,40.07688889,23.793
3172,38.00284635,23.78570489
2794,38.00265593,23.86847623
976,37.76913889,23.48080556
306,37.34911495,23.46556399
243,37.96022222,23.92288889
5149,38.07252924,21.98671936
4177,37.0112414,25.24096406
4250,39.11756111,22.09071222
2598,37.96895562,23.69144816
2626,38.62551644,21.40611172
3953,41.13829076,24.88784039
4219,39.28891984,21.39957878
4045,39.03702778,20.73313889
291,37.97611519,23.73062027
5501,37.82869207,23.122946
2695,37.9925,23.87516667
1657,35.33470515,25.14395014
2317,38.43365013,21.93647014
254,37.99099353,23.72584499
849,37.99999591,23.78748503
3003,40.32699763,23.07442483
5481,38.03426346,23.68246253
3512,41.25279201,25.0583447
5949,37.95598444,23.75972785
694,38.0215,23.82086111
41328,37.30499913,24.3792193
6176,39.87298286,25.26815524
6071,35.51127778,23.8355
4651,39.37451563,22.93495345
2438,38.089,23.78275
3039,40.48041285,22.48739383
4562,39.47483153,20.99210444
4837,36.68732365,25.38115884
2147,38.62789229,21.52708387
5147,36.6862098,23.03582016
4311,39.34908625,21.27868002
3284,40.27457522,23.38658337
701,37.85682315,23.77972465
798,37.97604993,23.72551104
2054,38.46865763,22.86606585
6139,35.28287106,25.46761498
3151,41.00718021,24.99854563
3977,36.93101557,25.59716493
1357,40.69845405,22.83358369
6269,39.1639912,23.85913891
5205,38.04574063,22.54061387
5671,37.0452023,22.00339088
1001,40.61370881,22.68521903
2193,38.54420806,21.81424071
2732,37.95393182,23.6392918
4183,39.28677778,21.05841667
2171,39.02280604,21.80200027
2919,37.970431,23.767779
41249,37.99073319,23.75450431
3029,40.03002778,23.48180556
6021,36.39641667,28.18427778
5648,38.04530556,23.80319444
4004,39.79334953,22.46279844
4578,39.62447942,19.92248513
1390,40.52738889,22.98827778
403,37.96156342,23.74685108
96,38.11274842,23.98111442
3970,41.19513007,25.59035765
1655,35.18894681,25.71715144
3772,37.91988706,23.72388671
3036,40.54997064,22.48493883
3632,40.35922199,22.06205803
4677,39.63327767,20.849889
6395,39.85962858,25.07713427
5781,37.9862566,23.72844083
6119,35.24066667,24.72536111
667,38.08958333,23.78613889
1479,40.58311111,22.953
267,38.0080677,23.80480268
4008,39.63919871,22.41590433
6375,37.53251993,25.19291918
5412,37.84386999,21.48820039
5887,38.27265405,21.78310478
6328,36.22514321,27.85891328
2877,37.97259919,23.7754031
5000,38.15937384,21.37234263
4206,39.30106258,20.38526718
3238,40.93188636,24.06645453
356,37.99692865,23.82586221
51,38.110924,23.842205
2169,39.10359114,21.50919548
3104,40.37816874,23.44038739
2982,38.09966667,23.80619444
2406,38.57769812,23.84747385
4863,39.57978838,20.73885629
3473,40.15885732,21.3587509
3461,40.94442217,22.16021918
6295,36.41716628,27.36981851
41120,38.00144994,23.80734302
308,37.91812958,23.47836157
3189,40.61884143,23.68308435
6142,35.14581728,25.26564291
1011,40.66056607,22.93504996
273,38.09783333,23.73733333
5384,37.43772364,22.57918381
663,37.89250005,23.75717105
1319,40.62935001,22.94837312
3253,41.05058808,24.18251369
2179,38.97561721,22.91419324
2360,38.9264967,21.69770163
1709,37.12220477,25.23633729
5140,36.71278456,22.89670955
41631,38.09170881,23.76152983
2791,37.86099827,23.75350795
1339,40.67816875,22.92488183
3799,41.28464384,23.20317103
1754,39.26592287,26.07097873
6380,34.95449012,24.94027389
6161,37.61665853,26.29495047
2464,38.90017196,22.43306448
5682,37.90029862,21.3209226
503,37.92696934,23.63420729
1941,35.53680047,24.0792472
64,38.03176956,23.73568127
1392,40.70591959,22.58690931
5746,38.23467106,21.77528857
2094,39.05028584,21.903712
5113,37.56522019,22.80175532
3348,40.22809039,24.21890183
1145,40.63564644,22.94068934
3485,41.07427271,25.30245577
3291,40.46812249,25.46069154
4608,39.54665804,21.77431203
5727,37.08049662,22.72374144
4521,39.68394043,19.73339771
1057,39.25441578,25.93411867
4299,39.38599987,22.04795715
1338,40.60205895,22.96399229
2143,38.76398212,23.3227319
1694,36.7230595,25.33567144
6378,35.27558333,26.27516667
412,38.06837707,23.78884122
624,38.00245543,23.72642009
6326,36.07586111,28.05477778
5449,37.58038115,22.43101432
4028,39.38878981,22.99693033
1231,40.65558798,22.86278925
1968,35.21172222,24.035
3298,40.31463818,21.52672662
6276,37.17420061,26.82354223
1542,38.01750788,23.81143026
5136,37.68850649,22.53015715
438,38.04160943,23.72385122
3212,40.0929229,21.08597253
1831,37.31526384,24.37532768
4542,39.95750542,22.01777351
41131,37.99213359,23.7988989
5748,38.04027616,21.68428236
974,38.08217991,23.66913907
1022,40.59140735,22.9576947
1690,35.26596652,24.89147037
5319,36.80752851,21.91514333
372,38.06536111,23.74097222
4889,39.26367413,21.68978042
6337,39.1112363,23.74765224
4104,39.38784993,22.41243912
600,38.01143201,23.75343195
3229,40.39602126,23.75110309
3852,37.97494907,23.73399038
2000,37.99182941,23.81516675
6189,37.05287459,25.51167404
3906,40.31995737,23.04005702
41317,38.37408333,23.38247222
1813,36.61613523,27.81969958
5870,37.00111303,21.65180337
659,37.88576481,23.46345094
5911,38.37611246,20.73214423
1774,37.63878056,24.33413221
3200,40.79196762,21.39222153
3035,40.58325795,22.58090766
4135,39.30744374,23.12098302
41,38.00821938,23.69876201
1467,40.65107115,22.92467625
4670,39.65618044,20.8583453
476,37.9776718,23.72546461
4282,40.02535853,20.98547939
4878,39.61860818,22.48976579
4626,38.20635671,26.04155093
5633,38.11494964,20.52270845
45,38.07808333,23.70369444
700,38.05897222,23.79141667
2329,38.40556809,24.09318831
898,37.94310625,23.64491393
1641,36.42654948,28.2121819
5200,39.36366522,22.95690139
3409,41.06839756,23.39291871
2146,38.52452267,21.46957638
2980,37.97994203,23.6577307
4291,39.54581544,21.26281335
4463,39.10341756,22.89401234
5021,38.33303243,21.85274816
5130,37.97691405,22.97720174
4835,36.68243896,25.38143674
5642,37.95238889,23.61758333
1453,40.5938819,22.95619019
6522,39.02170206,26.2790695
2798,38.034,23.79263889
4876,39.36547698,22.92590655
2586,37.90623342,23.74604809
6266,39.15232271,23.4176193
41045,37.99413889,23.65386111
2363,38.89985146,20.93683057
1982,36.25977737,28.16277942
6196,36.89239247,27.29004881
6035,37.02841352,25.25174122
2063,38.59893764,23.00102164
5344,37.20348422,21.79100907
344,37.93748594,23.70073712
197,38.04798375,23.54227622
4138,39.16958162,23.25373827
125,38.0291667,23.78911124
4647,39.59167571,19.91893437
3,37.96512739,23.74520494
836,37.86254849,23.74942002
1804,35.3360932,25.10521676
744,37.98881547,23.72868038
680,37.95383764,23.73953188
330,38.02277778,23.85961111
509,37.97979732,23.72887225
2891,38.01007396,23.68326442
6425,39.33017488,26.17850098
3928,40.41021822,22.14612706
6362,38.85137262,24.52251663
42040,40.7892645,24.62800603
6346,35.31844739,23.85661852
2375,38.89355295,21.94062041
1860,36.88326251,27.33416754
78,37.97447397,23.74914977
3243,41.06913801,22.14226336
5440,37.59198757,23.37093417
1706,36.95205556,26.95391667
2394,37.96800893,23.76001474
4532,39.77187541,21.80779472
1728,35.37687897,24.87775097
4359,39.46147222,21.01872222
5477,37.06476798,21.63927276
5228,37.48381721,21.90444399
3010,40.24055516,23.28444791
4179,39.1647378,20.75233918
3057,40.26875442,22.53010819
4131,39.32740617,23.15166829
4490,39.38930379,23.00066349
2228,38.80129445,21.15787458
829,38.03513889,23.79316667
3139,40.84847657,25.8349319
2771,37.86206405,23.75484659
4087,39.78216667,21.22477778
4124,39.43529158,20.00321389
4633,35.58733056,27.08057186
4324,39.60314571,22.74940702
6549,36.33393901,28.17998268
3103,40.74148614,23.98248265
6507,35.38263979,24.95944743
6118,35.15697077,24.61400429
4839,39.62815029,19.89607721
287,37.97278466,23.22150634
4904,40.07276836,23.33820504
3450,41.15969718,24.54950541
1979,35.51289261,23.92474429
1191,40.63491544,22.9373431
5150,37.34777407,22.24834834
4716,37.93844184,22.93060025
1371,40.67637032,22.89339666
2884,38.0083613,23.7409812
5009,38.24325433,21.7332835
5464,37.7485639,21.69413121
143,37.9436831,23.69348737
4411,39.85242613,21.61877284
511,37.97793514,23.73712861
1772,36.22536333,27.81656006
3879,41.20668859,25.45881562
5198,38.30152118,20.59498556
129,37.94278595,23.73297397
6271,39.16384534,23.48753329
2237,39.10111345,22.27158771
589,38.07997222,23.78933333
766,38.00552128,23.66394972
6099,35.03680556,25.78291667
2062,38.39726503,23.62110341
54,38.0735,23.81355556
3431,39.91060915,21.29426144
4517,39.63165898,22.44417725
41114,37.89455556,24.03652778
6323,35.30938889,25.56511111
3217,40.27269014,21.55122619
3581,41.26576821,23.60596075
41372,37.88249115,23.93290211
2396,39.05863084,21.31341074
3421,41.39107822,24.03706814
2920,37.98741618,23.99811925
6434,37.85040277,24.80654309
6188,37.09586195,25.41022205
25,38.03621832,23.77440108
6468,39.16109877,26.05901804
4730,39.36537345,21.9233249
41188,37.996938,23.667969
5677,37.3695711,22.46438289
3232,40.51424661,23.82471016
3472,40.19514464,21.57928924
627,37.521656,23.49165739
2057,38.45386015,22.63750789
5414,38.25594126,21.74701924
1356,40.64278633,22.84395827
1738,38.50837502,26.075601
2081,38.44489369,22.48631758
5961,38.01333333,23.89197222
2596,38.06727522,23.82846638
2829,38.62407597,21.4087565
2245,38.60413253,22.87506354
245,37.93768647,23.75920106
1517,36.41686111,25.43186111
1026,40.55694327,22.98810625
3833,41.08979057,23.55060925
1500,40.60673048,22.95310137
2429,39.01792022,21.65018406
4972,37.95474546,23.95888839
2813,37.9150616,23.73740903
373,38.02489726,23.68283285
6275,37.12075718,26.86545134
6384,39.62962918,22.4226839
2683,37.98369245,23.73141708
1794,35.34148485,24.39680588
346,37.93898853,23.71216885
1203,40.63174843,22.94621445
1961,37.43866901,25.33309875
1125,40.55116667,23.02163889
3081,40.99649716,24.61602844
447,38.16657706,23.3381828
3561,40.86165543,25.85226325
41111,37.94183426,23.64584328
1303,40.66126662,22.94649869
2600,37.93715334,23.7397686
5632,38.12760503,20.54208567
2432,38.7755405,22.75601293
4779,39.28014575,21.53048428
2243,38.72396776,21.35944945
27,38.05019841,23.58696149
41174,37.96991667,23.74302778
5827,37.8553759,23.75838407
302,37.74789357,23.42959225
2746,37.95268806,23.61374706
4641,39.45941866,21.32919092
1090,40.61769717,23.23219625
6012,36.38002778,28.21125
3858,40.8600781,23.60690053
4721,39.62189597,19.91880616
1581,37.97249337,23.73409321
2001,38.34698741,23.58230521
41459,37.96840008,23.76748405
5759,38.21750367,21.74225431
3613,40.30822347,21.796522
2004,38.30879854,23.63744407
532,37.97113889,23.72875
44008,38.24120156,21.74178925
1631,35.29568141,25.72477873
4379,37.831288,21.26883001
3152,41.11366666,24.86992135
894,38.07325,23.76766667
3758,40.49058364,22.5704105
6350,36.18055584,28.07194444
4176,39.83979584,22.15203529
3454,40.94986728,22.51982194
5574,37.62204929,21.83610942
3352,41.38911412,26.34498121
1885,35.3021599,25.11045166
460,37.9907666,23.72086583
1970,37.45347222,25.44158333
3765,38.01824285,23.76630425
6126,35.63550839,27.13640495
1282,40.64556464,22.94156763
2059,38.78475888,21.11598177
6361,38.91654263,24.57323098
9,38.28426578,23.7156265
5898,38.24875664,21.73781404
1596,37.4175,24.39808333
6203,36.98029675,26.92968174
5296,37.6008001,22.68106224
6483,37.14441667,24.52591667
1064,40.58248911,22.98051303
6025,37.13545623,25.21512812
4133,39.4273004,23.11615793
3575,40.3367214,23.98820754
4503,39.38663526,22.93055503
909,37.9401209,23.64227117
3564,41.00825526,23.60259691
5512,38.1815,22.15969444
889,38.04719444,23.808
1365,37.89334046,23.99017093
2874,37.95700742,23.50052876
2013,38.85609003,23.04276095
1024,40.63277778,23.05555556
310,38.07805556,23.79661111
3140,40.89351203,25.93749055
4492,39.59443576,20.23841924
4108,39.89619893,22.18826444
3797,41.30793261,22.81279069
5946,38.0197788,23.73649539
2201,37.86575881,23.85244237
2902,37.96202933,23.913575
4205,39.29618365,20.54816404
6182,37.17775731,24.50560156
4106,39.23228497,21.79623621
4343,39.37215621,20.30214658
5310,38.00396879,23.87497034
5239,36.50729877,22.97706264
2402,38.34157097,23.56641658
4401,39.16144444,20.93541667
1524,40.47808265,22.87621993
4928,39.55431651,21.76947578
3276,40.24841899,24.24026431
1490,40.60011795,22.95059818
4645,37.35832566,23.08914751
5698,38.25866369,21.74776497
4470,39.26830284,21.25295475
6004,37.39947277,24.94431127
2836,38.01732854,23.67185391
5126,37.14778226,21.61870178
2435,38.59871066,22.4794537
5385,37.75780905,21.9443615
5899,38.17795345,22.20707187
6427,38.51465813,26.21809733
3233,41.20587093,24.73707706
3525,40.53312812,21.62121121
5237,37.76143658,22.57322958
605,37.97787238,23.78979725
5508,37.80078656,21.39001407
6129,35.35583333,24.48861111
3980,40.26916937,24.17800342
263,37.97604351,23.7275084
3595,40.27617612,23.47536552
2182,38.94671518,21.90617065
4200,39.36822222,21.17233333
4002,39.70683331,20.71091667
216,38.03490083,23.7058656
44021,37.24561166,22.5475438
3108,40.63244422,22.06830201
41086,37.90147876,23.75603532
2278,38.91207186,23.08334988
192,37.99062017,23.68707725
5227,37.54119481,21.81170272
432,37.80667112,23.92388257
1464,40.54867191,22.99013092
3851,37.84597222,22.62247222
5869,37.87444444,21.29661111
6233,37.30002179,26.54001714
1578,38.00754071,23.70422974
2895,38.01977006,23.72821314
3451,41.02720973,24.63467652
6022,36.26720951,28.00500736
4926,37.02307686,22.13474997
1023,40.58469755,23.0314789
423,37.97855751,23.7529405
3180,40.55232973,22.01836059
5048,38.12651129,22.50520637
5372,37.84861378,20.65805386
2760,38.02506505,23.68637364
3060,40.27793895,23.43858933
3504,40.87411766,25.8019992
4871,39.54254478,19.85125463
4129,39.38174371,23.16922123
4109,39.85926774,22.24988905
2460,38.08335364,24.3277252
6430,37.38765792,24.94672428
1155,40.65978616,22.91022783
3659,40.73402174,21.62127425
2931,38.01300332,23.70620161
854,37.97100363,23.72401999
5809,37.58420902,22.74586859
1752,35.32238129,25.16768669
322,38.00495273,23.42492474
97,38.08511111,23.97725
1395,40.64081449,22.91976634
3543,41.01805456,25.38304766
2086,38.32159008,23.43734122
497,37.93038798,23.63470069
1995,35.19290169,26.25439244
3274,40.33845298,24.02689133
265,38.01622222,23.77177778
3536,40.02325143,22.57627899
5247,37.67533898,22.04309543
2282,38.64038028,22.19199781
5465,38.21243025,21.72904277
1403,40.66115278,22.96830208
6173,37.5528982,25.13831057
2298,38.93050151,22.75802461
3120,40.96098244,26.29917542
363,37.9874242,23.73028552
2642,37.98658242,23.6320728
3535,40.97644352,22.52376096
5494,36.76828103,21.87918347
708,37.97429123,23.47673854
1936,38.00998117,23.67552917
6376,38.26082057,26.03520381
2440,38.9416704,22.63617035
473,37.81171065,23.7828527
3860,40.42686532,23.50106263
1112,40.58504507,22.95975235
6325,39.5262578,25.02943157
5439,38.36496114,20.72056756
1632,39.21092103,26.44834029
3736,40.47521592,23.43484475
5229,37.92698117,22.16504925
2230,38.82087083,23.40768205
4263,39.16840121,22.83971465
1135,40.63841632,22.9387825
3186,40.35164235,21.95518394
3677,40.66001543,21.99321633
6057,35.51142519,24.01360122
1276,40.70055283,22.88888376
3374,41.30304204,24.90279732
3420,41.13744415,24.17262169
2031,38.45493729,23.20904372
2590,38.04455556,23.84319444
732,37.96701004,23.67185295
1281,40.633745,22.95146736
3902,40.93657721,24.41113783
1858,39.20018186,23.47113378
2192,38.39552958,21.89333754
3059,40.37834822,23.46719892
5154,37.37612899,22.49446799
5342,38.10962699,24.440317
6284,35.5006998,27.22807638
1784,35.33905556,25.13525
4102,38.95850445,20.7510376
5578,37.45780556,23.22930556
3160,41.67514375,26.33895046
1673,40.65365123,22.93898819
1745,36.41031459,25.44693143
4208,39.49862811,21.79458927
4225,39.28034064,21.59204729
4114,39.50578984,22.64185304
4402,39.7703796,21.18560318
6109,35.29177258,24.87835366
5050,37.06691016,22.06035434
705,37.98008124,23.74431904
222,37.85159903,23.75331706
6443,38.57937956,26.00075082
3967,40.30208333,24.23077778
4528,39.60723178,19.87679115
3007,40.25895069,24.17846223
775,38.03624582,23.78873632
2209,38.62520464,22.35977181
5778,38.48098883,22.50125532
4262,39.06450688,22.53466202
4050,39.66636111,20.85258333
5405,37.45422877,23.15238588
6145,36.93157267,27.13011728
4171,39.60332934,22.01229214
3499,41.30895024,24.47069932
4020,39.04773856,22.91324872
4464,39.63740816,22.4171839
3640,41.22509785,23.99172971
890,38.03961111,23.79080556
2954,38.01284676,23.99345703
1750,37.37994444,24.90952778
4722,36.07739869,28.07541031
4568,36.85125914,27.1038122
5660,37.82809609,22.67985329
4582,39.63653914,20.264494
2262,39.10275363,21.65060412
2045,38.56570398,23.28444133
5370,37.55253015,22.07973777
6464,39.17771917,26.41205444
3496,37.97467651,23.74485909
790,37.99376024,23.73084767
6445,37.70834585,27.01887505
657,37.96807596,23.70913199
5030,37.98729707,22.97444119
2903,37.94219665,23.74102407
168,38.01897222,23.80652778
204,37.90504846,23.75375144
3433,40.022669,21.14420255
4162,40.13370704,22.16382509
6523,39.10525695,26.53599266
4061,39.6389502,19.74355836
4575,38.33345921,26.12365653
5783,38.13040529,22.42137365
3002,40.31196792,23.06190764
6414,36.55545056,27.84937006
1336,40.63027934,22.95332809
4663,39.14531227,23.46200646
5105,37.59098819,21.61794417
5777,36.47741703,22.47580643
4188,39.28505556,20.40091667
6363,38.42990268,26.10583502
2100,38.62258333,24.10991667
1601,37.8608979,24.78538006
2872,38.08486111,23.68572222
4980,36.41813889,28.18166667
26,38.06475403,23.51277212
6018,36.10279488,28.08235631
5362,38.24803617,21.73807159
3037,40.50074536,22.54358866
4795,39.88869866,22.1868751
41467,38.03694861,23.98214102
1503,40.54188183,23.08817511
4836,39.46306973,20.79009301
6178,38.20647017,26.00283272
4001,39.9073135,22.63499008
5426,37.87429879,21.70897786
1132,40.64010633,22.94457835
2809,37.762408,23.45382212
6260,38.54262302,26.10630509
2320,38.89983333,22.44927778
3789,40.27679724,23.68538012
551,37.98289133,23.73334642
41493,38.91130556,22.51080556
2388,38.02857783,23.78078809
2121,38.72114975,20.7035665
2474,37.93089828,23.63927593
609,37.97660521,23.74028655
6302,36.69305406,25.12808861
648,38.01939634,23.92118174
816,38.14308333,23.75847222
6184,36.99975144,24.686669
4931,39.55186599,21.76629497
41035,41.10961631,25.35321055
351,37.95614973,23.72562226
608,37.94166749,23.69789472
3777,40.8480301,25.88835694
5145,36.51383267,23.05836555
6338,35.33686111,25.17416667
3527,40.27355556,23.16116667
4809,39.50422863,20.44507996
3391,39.97285246,23.92245496
2936,37.93183646,23.69557027
5517,37.64888136,22.26988919
1718,37.0202204,25.11923174
2483,38.91841291,22.38273381
5382,37.29471011,22.68396678
3452,41.15535089,24.63728824
512,37.9416863,23.87404157
4799,39.49674669,20.46233999
4950,39.64426244,22.4177114
4493,39.5287355,20.49733029
41178,37.88648424,23.72705496
4946,35.53965556,24.14066944
474,37.97381981,23.72666268
2785,37.96038361,23.62913167
4659,37.13938842,25.28678542
1161,40.61421829,22.95423325
303,37.74448222,23.53503235
6073,35.24573004,23.67924026
6453,37.11463739,25.53021629
1998,37.93419753,23.88491218
2272,37.96139916,23.69930376
1369,40.59889997,22.99825559
182,37.94658333,23.66611111
1753,36.37029084,25.4597237
714,38.03938889,23.78422222
4482,39.84374524,19.40701095
2462,38.65811552,24.11131889
5978,37.98101097,23.72925623
2049,38.43604672,21.35432439
6403,37.10296812,25.15411175
3939,40.78260793,21.57410473
2117,38.7550392,20.63800738
2264,38.70407446,21.03395874
2880,37.98216504,23.70898506
5868,37.6755229,21.43664968
4494,39.3767547,23.03021782
4233,39.71638889,20.79202778
3201,40.77937468,21.40937448
5112,37.63384021,22.73000113
5441,36.88390664,21.69659988
2485,38.44951839,22.8962642
122,37.79559171,24.06387612
3400,41.28267861,23.47949826
5047,38.09528146,22.55858273
2588,37.91014759,23.74171542
5108,37.51215032,22.37160065
3658,41.12050641,25.43643578
4095,39.49930621,21.53938142
919,37.88325245,23.76303267
6068,35.21033333,24.10177778
4929,37.24529401,21.68482064
3540,40.12252267,23.40098021
2150,38.85668492,21.55696764
3437,40.27023589,22.35146018
4546,39.57389271,19.8642591
5039,37.97645558,22.76082919
3317,40.69142473,21.68061699
3132,41.38453008,26.52921557
2999,38.10318146,23.82928658
5722,37.9344752,22.9476985
3563,41.14862631,25.37696584
2083,38.3926723,22.2416667
467,37.91782855,23.72741728
2878,34.99380039,24.75131409
5212,37.24441473,22.85387731
5446,38.30564345,20.46575062
2977,37.99925792,23.70831028
6550,36.31383485,28.09970313
1851,37.48543592,25.31724006
3487,41.33982755,24.97004021
4789,39.69630826,20.96961213
603,38.08710123,23.71395966
3068,37.30615828,23.14497788
5701,37.05051528,22.83137253
5983,37.94731539,23.68593866
1463,40.63895884,22.9449636
3539,40.42662341,25.55473699
1087,40.47040781,22.96879088
4870,39.58349292,19.82152027
4432,39.79353314,19.77664283
548,37.97082577,23.63097536
2873,38.07761111,23.75477778
2442,38.89555854,22.43202976
3743,40.65197222,22.53066667
5516,37.54463566,22.2796341
956,37.71279156,23.52258994
4295,38.37631135,26.12986821
2322,38.88770338,22.41653598
3556,40.27868148,22.52295763
1624,38.31310905,26.1532641
6529,39.26230007,23.93379694
2845,39.92461944,25.23484167
3685,40.13576647,22.53679484
1252,40.63779517,22.94871556
4193,39.46671974,20.51139407
1980,36.44891929,28.22344402
4065,39.61977202,19.91909992
4317,39.88187259,22.57411966
2106,38.01606134,24.42165763
3053,40.10525429,22.5041434
4449,39.14669359,21.84208154
655,37.943258,23.720356
4808,38.77704198,20.60076887
5706,37.96903093,23.64598475
3290,40.03288889,23.43938889
3056,39.98929558,22.60252019
186,38.02008333,23.768
2552,38.42818949,23.67391129
5823,38.16834567,22.31967514
4912,39.56054575,21.7825042
2805,37.95743168,23.68991734
6091,35.24434323,26.23018999
5343,37.32945527,21.9496776
3095,40.47973972,22.19933997
2069,38.80576544,21.17543237
82,37.97607023,23.71075582
5739,38.19330835,21.798647
117,37.88666502,24.00383205
1169,40.60429827,22.95540217
5990,37.81386892,23.77390374
1122,40.7656663,22.71126205
2415,38.61058985,20.57187494
1069,37.83618475,20.64891795
763,37.97842055,23.74029099
4694,37.81931761,23.83506063
2007,37.94909972,23.72275235
1658,35.32239006,25.12726481
4293,39.52046551,21.40968006
3482,41.28657582,26.40877046
5283,38.24547663,21.73536735
1967,37.10526961,25.37861022
1243,40.81478599,23.0390848
3599,41.28927142,26.45333238
68,38.0029194,23.73176497
1042,40.71930556,22.99077778
5214,37.42687794,22.69107666
3327,40.51379136,21.24564931
1770,35.2127588,25.15978437
2186,38.94145414,21.80697623
5861,38.16672061,20.41609802
4093,39.5605271,21.76906236
6242,39.33474143,26.24653602
1066,40.58263062,22.9501556
3123,40.89445,26.17180719
1175,40.48783631,22.97804575
4158,40.00371409,20.61796764
2518,38.46488457,23.60651064
5278,36.90314142,22.82441046
3149,40.28045109,22.49735313
1872,35.33805643,25.13573484
411,37.98811483,23.74622359
3702,40.6290573,22.06524285
16,38.21412872,23.87589357
5693,37.75394444,20.88661111
41621,40.81594261,23.280815
536,38.00711111,23.82738889
329,38.00042114,23.70717659
342,38.02883333,23.85166667
3876,40.92366391,24.38887982
2235,38.15594639,24.2397612
1205,40.64020961,22.93622645
1546,40.62543689,22.95350969
6094,35.20647222,25.46027778
2707,37.96724766,23.76380539
1279,35.33650338,25.1341549
3331,40.49567505,25.59631971
664,37.99783183,23.70281604
3204,40.36467463,23.92855043
1137,40.52322222,22.97736111
1824,36.78382949,25.80632535
3532,40.10395236,22.06507674
2289,38.76105315,23.45207769
6125,35.55579485,27.16673045
6341,34.99559161,24.76395391
3521,40.75721555,21.49881556
2517,35.51396034,24.01948362
4353,39.39439624,20.35700298
41478,38.04294444,23.80558333
5008,38.24538245,21.73533714
4654,37.04776501,22.07857643
5525,36.48622478,23.10063649
5503,38.31710651,23.32668585
2881,38.07344577,23.82233054
5751,36.92922978,22.54361439
3397,40.40525617,23.50648427
2167,38.99005442,21.71951488
3203,40.26323132,22.51983676
665,37.98538284,23.71942242
