siteid,latitude,longitude
0956,37.71388069,23.52319758
0958,37.96016219,23.75489678
0960,37.97799456,23.73572111
0962,37.87525917,23.72902808
0963,37.74501103,23.48052283
0964,37.97113069,23.74109867
0966,37.804472,23.76960778
0967,37.97234797,23.88079397
0969,38.03444444,23.79388889
0970,37.97767133,23.75137369
0972,37.87723231,23.97129156
0973,37.88166667,23.96472222
0974,38.08326094,23.66974642
0976,37.77022714,23.48141461
0979,37.93627936,23.65210006
0980,38.10088575,23.76718858
0984,37.97264775,23.73739028
0985,37.88088286,23.76823156
0986,37.80388889,23.76944444
0987,38.03902581,23.78124331
0988,38.04623322,23.77807656
0989,38.03952578,23.78438214
0990,38.02997053,23.76246589
0991,37.87037822,23.90979283
0992,38.00309406,23.90639858
0993,38.08214531,23.81499375
0999,38.10211111,23.67272222
1001,40.61474114,22.68587194
1002,40.62516164,22.73736325
1003,40.71680753,22.72948622
1004,40.70626089,22.79000181
1005,40.67182922,22.80696208
1006,40.68961611,22.85183011
1007,40.65280556,22.87319444
1008,40.66816392,22.89704547
1009,40.64477778,22.91111111
1010,40.65552778,22.92736111
1011,40.66159592,22.93569744
1012,40.68886247,22.95114739
1013,40.64099278,22.93499444
1014,40.64863889,22.94744444
1015,40.655977,22.95321814
1016,40.63487544,22.94478944
1017,40.63678669,22.95546664
1018,40.62722222,22.95516667
1019,40.61606706,22.95708972
1020,40.61370878,22.968091
1021,40.59880814,22.96568747
1022,40.59243864,22.95834097
1023,40.58572858,23.03212339
1024,40.63380758,23.05619992
1025,40.40833333,22.08444444
1026,40.55797517,22.9887515
1027,40.54144719,23.02875094
1028,40.50490153,22.92728742
1029,40.48195342,23.13937247
1030,40.46639778,22.86140044
1031,40.42491242,22.92573128
1032,40.4625,22.98333333
1033,40.45864514,23.00819939
1036,35.51897303,24.09113097
1037,40.64541875,22.99681256
1038,40.49987089,22.89854589
1039,40.61940489,22.95328461
1040,36.86889417,22.31641197
1041,37.95316978,23.73590853
1042,40.72033375,22.99142453
1043,37.55717358,26.11376136
1044,38.02312672,23.79790225
1045,40.67807903,22.89844281
1046,40.67138889,22.935
1048,40.67888889,22.93913889
1049,40.65402778,22.91061111
1050,40.63065617,22.77971342
1051,40.64823,22.92247667
1052,40.64997222,22.93630556
1053,40.660838,22.95392853
1054,40.64176867,22.94227608
1055,40.63623192,22.93605225
1056,40.65738911,22.93567461
1057,39.25537686,25.93460242
1058,40.61547511,22.97686831
1060,37.97845478,23.71357469
1061,38.02206469,23.79960111
1062,40.67499728,22.93027622
1064,40.58352047,22.98115869
1065,40.59095036,23.03331692
1066,40.58366214,22.95080197
1067,40.56749308,22.96799792
1069,37.83728711,20.64959131
1070,40.51500511,22.98633933
1071,40.38336894,23.02819819
1072,40.64211633,22.93533164
1073,40.66619664,22.89556514
1075,39.67525517,20.84073222
1077,38.02154667,23.7985625
1078,40.60811411,22.98481247
1079,40.66031647,22.89596194
1080,37.97973522,23.71098289
1081,40.59916667,22.98166667
1083,40.59105556,22.94777778
1085,40.73316411,22.60433831
1086,40.73170636,22.91818725
1087,40.47144175,22.96943575
1088,40.74937856,23.07026692
1090,40.61872633,23.23283631
1091,40.70192961,23.40944381
1092,40.67927358,23.64975919
1093,40.72219086,23.70718533
1095,40.77908369,22.57552314
1096,40.79102786,22.76354169
1098,40.97097583,23.22110547
1099,41.01551525,23.28921083
1101,40.64991361,22.95999236
1103,40.57619103,22.94913717
1104,40.63334353,22.94575175
1105,40.50029733,22.87857758
1106,40.59503833,23.36573458
1107,40.79023153,23.35477164
1108,40.67791667,22.92644444
