eett,latitude,longitude
90095,40.66709,22.896365
420349,37.94631,23.642647
420348,37.94723,23.643522
500244,39.53756,21.761561
500023,39.703232,22.016795
490117,41.057682,23.874039
480119,37.750255,26.961396
480120,37.748587,26.974984
480121,37.748122,26.9749
480122,37.748195,26.979248
420092,37.941965,23.646008
65896,38.073713,23.817363
65898,38.070399,23.817002
200277,35.505782,24.031628
200278,35.506544,24.04006
200225,35.507576,24.043586
200264,35.506097,24.03242
200265,35.506547,24.033781
200266,35.507181,24.036539
360302,39.630782,22.394534
200267,35.507042,24.040271
200268,35.508893,24.024924
63013,38.000725,23.776781
63044,37.994627,23.775947
63318,38.100797,23.809511
290101,38.099995,20.808197
110221,36.344051,28.19985
340161,37.444931,24.943758
63358,38.085985,23.822538
62755,37.922358,23.759852
62764,37.923523,23.764106
62612,38.014834,23.804907
62627,38.018554,23.798502
310056,40.987115,22.543317
62656,38.028153,23.800542
490064,41.184383,23.281635
150173,38.949132,22.843787
64006,37.938704,23.713317
60265,37.964965,23.650302
90585,40.648403,22.858331
270031,39.119561,22.04823
200035,35.393986,23.942374
90412,40.641908,22.855576
380145,39.093027,26.551795
110420,36.433307,28.234713
110419,36.433844,28.228044
110418,36.43531,28.228861
110348,36.437595,28.225063
110349,36.43467,28.217021
62493,38.072982,23.804005
62492,38.068428,23.803505
62484,38.079471,23.823037
63828,38.126712,23.859381
500130,39.560453,21.769054
62903,37.99333,23.804339
63388,38.082346,23.796824
63286,38.089742,23.816292
63293,38.089032,23.819412
320154,37.956161,22.801015
10348,38.220605,21.744336
10353,38.219935,21.741623
10357,38.220921,21.736802
360172,39.614613,22.417445
63479,38.060296,23.775972
63545,38.045876,23.770506
290081,38.304977,20.466206
63444,38.10075,23.799169
63453,38.091055,23.778004
63436,38.094165,23.787541
63361,38.088345,23.825529
63408,38.095264,23.808169
110339,36.435048,28.221831
62483,38.082376,23.828508
62482,38.064822,23.832635
62481,38.081497,23.82583
62480,38.06589,23.829754
62479,38.064448,23.826771
64083,37.951513,23.717836
500054,39.780948,21.8006
60200,37.993717,23.766011
250122,40.160233,20.783249
65698,37.954728,23.682762
65700,37.95272,23.683977
65701,37.951645,23.685063
210006,38.371315,26.136303
65703,37.952364,23.681096
350222,36.805545,23.059317
410036,36.830753,21.771845
40113,37.401647,22.134388
110320,36.436158,28.204449
480131,37.756484,26.975165
110341,36.435902,28.220465
110342,36.436634,28.218145
110433,36.427981,28.225573
110343,36.434171,28.219225
110432,36.431614,28.233102
110344,36.431644,28.219194
65899,38.07779,23.814568
65901,38.072262,23.811266
64096,37.948777,23.708004
64101,37.947838,23.710032
64102,37.952919,23.71762
64121,37.941084,23.721058
64139,37.948062,23.722042
64871,38.006319,23.689171
64873,38.004302,23.687435
440127,40.271494,22.503315
67331,37.966945,23.561854
67332,37.968067,23.565958
67333,37.968304,23.565275
67334,37.969299,23.564817
67335,37.968455,23.562749
500221,39.553098,21.748832
67336,37.969391,23.565907
67337,37.968519,23.563678
500354,39.560398,21.75542
500237,39.546695,21.755825
420343,37.941452,23.643477
420338,37.942355,23.64293
480132,37.758082,26.972863
500238,39.544758,21.757012
420311,37.943033,23.649187
480133,37.759431,26.97512
420313,37.942469,23.650232
64011,37.934853,23.711635
420109,37.264178,23.156433
420110,37.258669,23.166114
420111,37.262878,23.154204
420112,37.267962,23.151542
420113,37.268601,23.149873
200250,35.510165,24.026929
200269,35.508051,24.024055
20585,38.633986,21.399538
250274,39.680726,20.835298
64886,38.008967,23.690604
65012,38.016653,23.698733
65138,38.008891,23.695667
340034,37.035552,25.078436
110411,36.437342,28.235739
110350,36.432789,28.214
60235,37.81589,23.779044
60231,37.965074,23.745092
63373,38.083098,23.836515
120129,41.247537,26.127759
63401,38.086871,23.776955
63402,38.081797,23.782187
70049,38.438987,22.880481
40109,37.298641,22.246872
64048,37.936032,23.708238
30082,37.613349,23.035716
130270,38.480925,23.450266
150149,38.606496,22.714329
200113,35.496044,23.961569
63974,37.941687,23.716214
40183,37.416246,22.765965
360173,39.610292,22.41788
250306,39.682063,20.815935
90411,40.639692,22.857706
30155,37.556721,22.85918
63994,37.93731,23.712562
200084,35.229938,23.962545
90582,40.642027,22.857141
260019,41.159632,24.549455
500233,39.550923,21.764397
110352,36.430131,28.222432
110353,36.439568,28.219454
110355,36.437126,28.220706
110401,36.440563,28.235034
110356,36.431964,28.217203
110358,36.436204,28.217117
110516,36.407113,28.118946
110517,36.406032,28.119977
63375,38.086778,23.800456
63386,38.0839,23.79794
60014,37.994463,23.674592
190068,40.348264,23.30881
480095,37.739147,26.993802
480097,37.761948,26.96884
350175,36.261588,23.077866
63477,38.058178,23.777152
360176,39.61709,22.426125
360180,39.614796,22.414042
360186,39.615966,22.408699
63550,38.04875,23.778645
360187,39.614823,22.408927
110321,36.448334,28.215084
63404,38.081701,23.776525
63403,38.083016,23.779254
66727,38.053916,23.806541
500145,39.633694,22.052381
66728,37.979561,23.726586
110345,36.432007,28.225465
110431,36.432073,28.231299
110518,36.412315,28.120244
110519,36.412708,28.119088
110520,36.410729,28.11774
110521,36.41011,28.115837
67698,37.988049,23.727606
110522,36.411867,28.116136
360283,39.619422,22.410101
65704,37.950498,23.684581
65705,37.950607,23.683162
65706,37.950932,23.683143
65707,37.95133,23.682101
65708,37.951396,23.680829
65709,37.949435,23.684139
65710,37.949721,23.682832
65711,37.950425,23.68167
420002,37.630636,23.386097
110322,36.446196,28.216546
460070,35.17872,24.444016
110323,36.446116,28.218805
110324,36.442545,28.218921
110325,36.444661,28.220395
250011,39.358327,20.714116
110327,36.442767,28.220517
110429,36.432421,28.227171
110428,36.433303,28.226208
110346,36.429789,28.224492
320125,37.976467,22.760823
40061,37.75329,22.101147
63460,38.095442,23.792982
410065,37.374332,21.883513
63521,38.068832,23.788003
210085,38.371315,26.136303
360285,39.632639,22.405361
360286,39.63361,22.403975
360288,39.635473,22.405541
210086,38.336443,26.133475
360289,39.636309,22.403597
210087,38.348478,26.130166
230083,40.630083,22.066723
90096,40.6605,22.934906
500212,39.542717,21.75438
500215,39.539591,21.755901
500216,39.537482,21.754332
90096,40.6605,22.934906
10435,38.205069,21.736922
90099,40.635633,22.954865
480134,37.758906,26.971398
90099,40.635633,22.954865
420314,37.944154,23.6493
480135,37.759712,26.971731
60145,38.020437,24.006723
64187,37.95291,23.676609
64189,37.954015,23.67771
60195,37.97626,23.710291
62580,38.029922,23.816034
64380,38.07967,23.515027
90581,40.642566,22.860632
300026,39.204225,20.163302
60388,38.087748,23.624983
60380,38.065528,23.553778
90828,40.584059,22.948218
340057,37.100795,25.794379
90827,40.584395,22.949839
90826,40.586128,22.942481
62282,37.92902,23.694431
63467,38.057866,23.774761
63595,38.062359,23.762364
63465,38.059547,23.770239
100099,41.346351,23.802128
90429,40.721583,22.905339
100103,41.304894,23.846669
250474,39.645963,20.515309
90588,40.653751,22.85236
63980,37.942118,23.714462
63983,37.939911,23.714412
63988,37.940029,23.713815
63989,37.935672,23.712704
340065,37.885082,24.737692
64381,38.077672,23.518011
90580,40.642882,22.864214
310048,41.147772,22.973569
200211,35.508253,23.978357
60290,37.961524,23.74683
64181,37.928704,23.723956
63979,37.942863,23.714883
260091,40.937601,24.408921
63822,38.125309,23.879093
63823,38.124424,23.878083
65122,38.00369,23.688368
480098,37.76673,26.967467
480100,37.738152,26.998837
440042,40.414216,22.60109
270021,39.238127,21.798195
480014,37.793157,26.705798
63405,38.088606,23.798666
65712,37.950524,23.680643
63549,38.048281,23.780551
63542,38.049497,23.779001
63536,38.046547,23.770327
380118,39.092356,26.553337
63527,38.051714,23.771947
380119,39.090231,26.548674
60279,38.053611,23.720276
370081,35.161253,26.114803
64825,37.998219,23.694195
64832,37.999779,23.694904
64835,38.003422,23.695729
90094,40.654458,22.926833
65123,38.002067,23.68999
65124,38.003134,23.690148
65125,38.002204,23.691739
65126,38.001308,23.692122
65127,38.000445,23.691966
65128,37.998966,23.691868
20586,38.635449,21.399644
65714,37.948051,23.681945
65715,37.948969,23.681046
65716,37.949144,23.680228
65717,37.947257,23.681152
65718,37.947772,23.679863
65713,37.94775,23.683443
350078,36.847265,23.001544
65720,37.945801,23.682553
450085,38.945586,20.761214
110328,36.442694,28.217646
110329,36.444443,28.217603
430088,40.793091,22.025355
110331,36.442555,28.216557
110332,36.440901,28.218677
110333,36.439711,28.2208
350008,37.030031,22.371219
250248,40.10993,20.758289
400039,39.328929,23.149312
110425,36.433784,28.232263
110424,36.433745,28.230779
370046,35.148814,25.559981
62742,37.918612,23.750763
100085,41.197361,24.014836
62505,38.070657,23.796822
20589,38.638376,21.400163
20592,38.623027,21.406697
440095,40.258712,22.508959
440091,40.26693,22.532125
67323,37.964975,23.565562
67324,37.964395,23.564419
500349,39.555564,21.756581
10344,38.21927,21.733638
10437,38.202459,21.736924
10393,38.201681,21.74311
10394,38.201514,21.743508
10395,38.201871,21.741445
65897,38.075378,23.818366
64800,38.018881,23.708086
64801,38.020119,23.709612
250331,39.707189,20.802397
480136,37.760567,26.972901
60145,38.020437,24.006723
420330,37.942864,23.64479
420329,37.94289,23.645644
420316,37.943259,23.65134
420326,37.94579,23.643273
420318,37.944308,23.651711
420322,37.941957,23.646453
420320,37.942592,23.649499
420089,37.946257,23.643733
150072,38.567392,23.22034
62503,38.072498,23.794717
62500,38.069836,23.801589
62499,38.069068,23.801937
62495,38.072133,23.803992
64051,37.940094,23.709383
64055,37.935179,23.709219
60279,38.053611,23.720276
60255,37.974386,23.749163
470090,41.086543,25.778276
90755,40.718813,22.969811
90712,40.704284,22.945254
110483,36.896302,27.28244
360290,39.632571,22.402224
360291,39.633851,22.402198
110221,36.344051,28.19985
340234,37.00536,25.391509
360293,39.634347,22.399596
360294,39.630483,22.409969
360310,39.630483,22.409969
360311,39.633033,22.38865
60301,38.00499,23.424833
210100,38.391749,26.134871
210101,38.391261,26.131237
63598,38.062358,23.760094
63600,38.063543,23.763603
90831,40.584961,22.946572
90832,40.584392,22.94579
90833,40.584727,22.944405
340344,37.446236,25.335086
340351,37.440463,25.329247
10016,38.251325,22.085218
340355,37.455774,25.337056
110486,36.894361,27.285747
110487,36.896158,27.286081
10403,38.211375,21.764862
10405,38.206339,21.779413
10406,38.214435,21.773146
10412,38.217714,21.750524
10424,38.233361,21.7555
66088,37.938217,23.742234
66109,37.935538,23.744631
60254,37.94642,23.738443
65987,37.949429,23.748609
65991,37.948004,23.751434
65993,37.945906,23.755769
63601,38.055701,23.753453
63604,38.062546,23.759888
63606,38.06447,23.761635
63607,38.064992,23.765051
63610,38.060866,23.755264
120033,41.501716,26.531983
340352,37.460433,25.329257
340353,37.465783,25.326557
340358,37.479767,25.311712
150299,38.892736,22.430238
150300,38.893154,22.428443
64708,38.051082,23.700374
64709,38.050256,23.701593
64714,38.057157,23.711922
61772,38.051775,23.785661
66395,37.735353,23.949224
63768,38.007178,23.848583
63751,38.02627,23.85305
60027,38.023176,23.802156
61556,37.9851,23.888031
90788,40.641342,22.917398
90952,40.644504,22.926064
400180,39.377283,22.963943
350206,37.098669,22.365051
60276,38.016111,23.736109
200293,35.506704,24.021514
90960,40.609071,22.961923
90079,40.591439,22.957607
90079,40.591439,22.957607
66466,37.978803,23.746177
66467,37.978588,23.743425
66468,37.978773,23.743212
110541,36.412658,28.150249
150301,38.892266,22.433864
150302,38.88766,22.428647
200337,35.4876,23.994412
64990,38.022241,23.683281
64985,38.024282,23.683292
64983,38.023239,23.681182
64982,38.02156,23.6817
64978,38.022624,23.685053
230076,40.529744,22.26704
63667,37.934469,23.863538
66432,38.04172,23.999191
120342,41.498556,26.525886
20603,38.622933,21.402134
20604,38.624165,21.399787
66433,38.043209,24.001295
66434,38.042621,23.994108
64920,38.010383,23.680149
64914,38.008825,23.681016
64919,38.005745,23.680494
64915,38.011209,23.683703
64916,38.00703,23.682851
64918,38.003774,23.680946
64917,38.005869,23.682084
500090,39.82653,21.492588
60177,38.264819,23.974584
110542,36.412274,28.152801
110543,36.418321,28.152259
110544,36.422296,28.153483
110545,36.419428,28.157619
110546,36.419515,28.160017
110547,36.415361,28.16075
210102,38.386049,26.134594
210103,38.3816,26.125016
64970,38.015508,23.689328
64968,38.016652,23.691351
64963,38.014004,23.689863
64962,38.012898,23.687817
90835,40.585878,22.947814
60155,37.671583,24.046819
250053,39.806178,21.002102
66435,38.044926,23.998704
20605,38.621559,21.399026
60254,37.94642,23.738443
60203,38.002826,23.731733
66211,37.988802,23.759887
270142,39.349751,21.455836
60262,37.997519,23.716955
210089,38.355424,26.135087
66716,38.060495,23.592312
210091,38.335379,26.139617
210092,38.353381,26.137593
210093,38.346708,26.125827
210094,38.336883,26.142123
210104,38.383787,26.134666
360203,39.60581,22.435192
360204,39.604289,22.431532
360205,39.600684,22.4289
210105,38.385287,26.137301
360206,39.607382,22.43279
120084,40.855068,25.745238
150037,38.834636,21.974082
60199,37.989594,23.665008
350245,37.292435,22.502454
340354,37.449801,25.33006
63796,38.141404,23.855588
63800,38.147698,23.855605
63801,38.149169,23.856142
10427,38.235699,21.762181
440132,40.270506,22.505215
290086,38.122383,20.625038
30048,37.565198,22.801926
10224,38.072871,22.316281
10171,38.136934,22.311841
100120,41.368483,24.231042
63770,38.002208,23.847672
66015,37.943479,23.761685
64877,38.002855,23.684059
64925,38.008607,23.676305
64878,38.004168,23.683744
64924,38.007423,23.676605
64879,38.005769,23.68406
64923,38.005595,23.677993
64880,38.006811,23.681382
64881,38.006947,23.683435
63611,38.06182,23.75628
63612,38.067431,23.763193
63616,38.066241,23.76594
63620,38.066096,23.75608
90754,40.72205,22.969484
350284,37.080142,22.404522
350285,37.07328,22.422489
66640,37.970646,23.750364
63802,38.151437,23.856794
110070,36.953039,26.980266
350200,37.023891,22.440738
90896,40.641632,22.951566
110464,36.891396,27.295569
110474,36.895073,27.282506
110465,36.88955,27.294901
90590,40.572593,22.987611
410091,37.138087,21.816015
360282,39.618961,22.411737
420051,37.964821,23.497938
60279,38.053611,23.720276
470032,41.11727,25.403166
200294,35.505319,24.021186
90961,40.608147,22.961923
200296,35.504338,24.020717
110105,37.296248,26.770738
64674,38.055243,23.736155
64677,38.055522,23.737395
380183,39.108819,26.557389
64691,38.045235,23.725608
350286,37.074519,22.425384
66641,37.970611,23.748132
350287,37.076228,22.424964
66642,37.967927,23.747129
63267,38.026545,23.687362
64888,38.012683,23.683259
63266,38.02408,23.683893
64891,38.003615,23.679905
210107,38.388771,26.129685
210108,38.393553,26.129077
66694,38.060761,23.595227
210112,38.377076,26.133996
64961,38.016714,23.688024
64899,38.010228,23.677964
64958,38.012628,23.685371
64901,38.012272,23.679128
60279,38.053611,23.720276
500009,39.604845,21.4664
500003,39.657203,21.61858
370090,35.045879,26.231558
70171,38.428302,22.672392
90759,40.702391,22.909138
90758,40.702461,22.912963
400082,39.366872,22.954572
67038,38.006701,23.776359
90039,40.695254,23.4302
64876,38.003875,23.685787
60286,37.979561,23.726586
360242,39.626191,22.420767
65837,38.006997,23.771481
65036,38.023431,23.687788
64892,38.005687,23.679609
63264,38.024076,23.69143
64893,38.006609,23.678686
63258,38.025084,23.69143
210106,38.39411,26.136013
110494,36.89019,27.28168
110495,36.888638,27.281493
64904,38.00311,23.683147
64957,38.016139,23.690239
64906,38.005064,23.684041
64907,38.005004,23.682771
64954,38.014629,23.688893
190020,40.240536,23.284456
350024,36.507436,22.977184
280112,40.50228,21.249026
280103,40.500355,21.243694
280104,40.498211,21.242024
110510,36.412574,28.123021
450098,38.963381,20.727287
67695,37.987233,23.728457
110512,36.410712,28.118509
110513,36.41056,28.121121
210098,38.386978,26.132236
66705,38.064661,23.587652
68141,38.021101,23.749798
66717,38.073012,23.593759
68141,38.021101,23.749798
68141,38.021101,23.749798
110301,36.885554,27.311293
110496,36.889955,27.279739
110472,36.889782,27.301703
110302,36.887099,27.305795
90708,40.699014,22.948894
90714,40.716488,22.962339
90715,40.70841,22.955552
60201,38.012936,23.659206
60199,37.989594,23.665008
250329,39.624405,20.838098
60255,37.974386,23.749163
64071,37.953823,23.719233
67696,37.987653,23.729235
110514,36.409842,28.119489
110515,36.409107,28.117583
60193,38.008248,23.698936
40271,37.438214,22.647095
64922,38.007806,23.679368
64890,38.005007,23.680949
63278,38.02809,23.685436
63277,38.02509,23.68512
64870,38.011676,23.687493
64882,38.007901,23.683956
65039,38.026019,23.689664
64883,38.009116,23.687653
64884,38.009451,23.685177
500008,39.71931,21.93233
90716,40.679961,22.958615
90718,40.682161,22.953885
90724,40.685465,22.941263
90725,40.686296,22.938067
90726,40.685424,22.931215
110098,36.380284,28.211208
64079,37.954947,23.71769
220013,37.64273,21.624813
64095,37.956414,23.71888
64091,37.953227,23.718656
66695,38.056673,23.593981
210114,38.380255,26.134237
110484,36.896909,27.285523
210115,38.381281,26.135898
250209,39.54681,20.780308
110179,36.450091,28.222448
66423,38.019672,23.97093
510261,41.139207,24.886779
66424,38.0226,23.975515
66425,38.030779,23.9916
66426,38.031465,23.999486
66393,38.004368,23.672148
66672,37.885753,23.938232
66679,37.885693,23.929303
150296,38.901441,22.431399
110235,36.313361,28.09572
61495,37.98226,23.763051
110532,36.418607,28.169155
400130,39.392381,22.804411
250333,39.696414,20.81667
320119,37.906294,22.88211
350288,37.07772,22.427563
64894,38.008868,23.680809
65035,38.024041,23.685737
64895,38.010716,23.681491
66696,38.059936,23.588022
210116,38.384227,26.136112
210118,38.362937,26.143272
90001,40.672834,22.602957
90981,40.605167,22.959003
90984,40.604069,22.961111
90891,40.631548,22.952261
90985,40.603678,22.960086
66427,38.035679,23.998459
510262,41.139207,24.886779
66428,38.035737,23.997426
66430,38.038659,23.991946
66431,38.041389,24.001299
10277,38.054228,21.806336
64483,38.035263,23.819194
150052,38.596845,23.038455
40104,37.498269,22.120486
320101,37.775877,22.965003
110533,36.41712,28.169351
340221,37.446868,25.391311
67701,37.983135,23.726413
110534,36.416693,28.147188
110535,36.419659,28.146678
110536,36.416762,28.153762
67702,37.982961,23.726574
68141,38.021101,23.749798
64896,38.008103,23.677818
64897,38.003707,23.686596
65034,38.02233,23.686517
64898,38.008598,23.674599
65032,38.020112,23.693408
65031,38.022826,23.687909
110473,36.893228,27.284731
110303,36.882185,27.313389
90892,40.633778,22.944027
290060,38.154481,20.769811
420061,37.54476,23.372536
220069,37.675638,21.686733
190212,40.084631,23.976714
190213,40.034625,23.987701
190214,39.97225,23.916875
220063,37.928112,21.438003
220023,38.032793,21.366597
220067,38.032793,21.366597
220218,38.032793,21.366597
65910,38.074994,23.809729
480126,37.767718,26.926848
65826,38.004423,23.78227
500052,39.665691,21.451853
70174,38.286089,23.330038
360297,39.633418,22.396846
360299,39.629929,22.387563
360300,39.631584,22.39588
360304,39.632465,22.393186
360306,39.631517,22.391743
360307,39.631509,22.389732
63270,38.02157,23.690617
63268,38.027784,23.687041
110455,36.092176,28.080853
500130,39.560453,21.769054
420069,37.955333,23.528371
90733,40.68522,22.934104
90737,40.690071,22.941629
90760,40.72191,22.974215
60329,37.97002,24.005386
210083,38.391379,26.094434
400038,39.408354,22.657498
64112,37.956027,23.719066
64118,37.949985,23.722258
64120,37.949228,23.723328
64138,37.950304,23.722871
90825,40.585652,22.945669
90824,40.586323,22.948414
65973,37.94386,23.748636
65974,37.942152,23.748941
90805,40.587724,22.951313
90818,40.589302,22.944947
90807,40.584587,22.952915
64887,38.009681,23.682665
63591,38.061374,23.760969
63594,38.060521,23.758771
63596,38.063082,23.763545
63597,38.063359,23.765195
350268,37.051557,22.435518
90977,40.606736,22.960036
360105,39.566767,22.603922
63037,37.999294,23.773303
450042,38.955495,20.753068
350289,37.075695,22.421271
350290,37.078362,22.415676
64695,38.048761,23.733334
64696,38.045502,23.733194
64698,38.041739,23.731003
60255,37.974386,23.749163
210119,38.36334,26.139514
210120,38.363978,26.137822
210121,38.364585,26.13288
210123,38.36459,26.13515
66697,38.055378,23.584083
210124,38.363513,26.135042
90114,40.73797,22.984443
300047,39.787565,19.692537
40293,37.503448,22.36433
310101,40.987614,22.869036
110453,36.054449,27.97132
40294,37.502018,22.36249
40295,37.517094,22.371171
40296,37.51738,22.369546
64908,38.011351,23.674856
90894,40.634298,22.949621
90989,40.603879,22.962356
30048,37.565198,22.801926
120033,41.501716,26.531983
110537,36.415874,28.153385
110538,36.416484,28.156042
150297,38.894405,22.428419
64702,38.050651,23.706916
150298,38.892432,22.431839
64707,38.048976,23.699968
65030,38.018499,23.68968
65029,38.020598,23.687635
65028,38.018437,23.692171
65026,38.017405,23.6912
65022,38.022003,23.694155
210125,38.362515,26.136106
66698,38.060991,23.58571
90986,40.60518,22.961341
90893,40.6403,22.951956
90988,40.605597,22.96251
510038,41.139207,24.886779
370065,35.00871,25.583377
60304,37.883295,23.935476
64909,38.004597,23.686986
64911,38.006348,23.684622
64952,38.018302,23.680537
64944,38.014187,23.684865
64912,38.01021,23.686871
64933,38.013747,23.675584
64929,38.010086,23.67439
64913,38.009223,23.684018
64921,38.009757,23.679744
110525,36.415401,28.138047
110308,36.101682,28.072854
110539,36.414371,28.156334
110540,36.412187,28.155803
360308,39.629372,22.38943
10137,38.153875,22.140747
360309,39.630614,22.389474
65019,38.021262,23.693465
65015,38.02018,23.690531
64995,38.024328,23.682168
64991,38.021317,23.679716
60199,37.989594,23.665008
90829,40.583896,22.947974
90830,40.583248,22.949285
90993,40.608879,22.956106
90994,40.608537,22.956006
60329,37.97002,24.005386
60307,37.724808,23.944946
420051,37.964821,23.497938
420121,37.957958,23.628629
65902,38.070339,23.814112
65903,38.07003,23.812655
480123,37.74643,26.979356
420123,37.957992,23.626411
65904,38.070733,23.812879
63692,37.992397,23.859782
63726,38.016313,23.856477
65356,38.024163,23.745752
65054,37.977709,23.753457
65056,37.972638,23.746248
64507,38.043663,23.69757
64508,38.04451,23.696539
90753,40.700372,22.606453
350010,36.882347,22.5455
64570,38.030946,23.690319
64568,38.03256,23.688842
64567,38.032617,23.690491
64566,38.033052,23.690198
64565,38.034567,23.687893
330258,40.516464,21.674747
330259,40.517875,21.678794
64745,38.010854,23.704039
60253,38.010207,23.723574
64762,38.013229,23.704237
64775,38.011251,23.708888
440121,40.27054,22.530264
60203,38.002826,23.731733
440077,40.27027,22.532307
63764,38.000853,23.860533
63771,37.999638,23.848876
63733,38.019493,23.854694
63228,37.970608,23.67877
63229,37.972074,23.678452
500228,39.566403,21.750904
510250,41.139207,24.886779
66402,37.719335,23.94752
66438,38.04723,23.993172
270206,39.369067,21.922812
150354,38.886078,22.420183
64407,37.980147,23.755836
150355,38.895682,22.429019
64409,37.980176,23.756212
64410,37.980988,23.756727
63221,38.084649,23.564696
330260,40.519134,21.678411
330268,40.509455,21.681211
330262,40.512874,21.671642
330263,40.513196,21.680117
330265,40.516858,21.67599
330269,40.514097,21.676942
20022,38.623911,21.41029
90946,40.643479,22.944352
260194,40.94384,24.409365
90947,40.643809,22.945226
260195,40.943785,24.404857
90948,40.643825,22.946732
260196,40.94303,24.403644
63881,38.026744,23.874921
63850,38.003865,23.882395
65320,38.022733,23.744129
65304,38.012866,23.746435
65319,38.022445,23.744703
65318,38.021979,23.745847
65305,38.0123,23.747617
65317,38.021078,23.74393
65316,38.020936,23.745789
63222,38.084484,23.566375
63223,38.089028,23.566331
63224,38.085582,23.555611
63225,38.101888,23.556442
63215,38.092693,23.593635
330042,40.299228,21.792746
65270,38.011933,23.749846
60104,38.031765,23.735668
60233,37.952261,23.705442
100132,41.142774,24.147114
100134,41.143899,24.150596
60097,37.994297,23.346995
60193,38.008248,23.698936
90136,40.637828,23.033583
370175,35.290939,25.707553
65792,37.935914,23.703579
65798,37.937507,23.697528
65793,37.93486,23.703358
60014,37.994463,23.674592
90666,40.597787,22.983225
90684,40.59977,22.957129
90683,40.599828,22.959248
90674,40.591419,22.966632
90680,40.599758,22.958038
65202,38.022254,23.753124
65347,38.024824,23.747287
65273,38.013022,23.75538
65339,38.018611,23.746295
65280,38.015043,23.758134
65294,38.01365,23.750686
65306,38.011386,23.74512
65312,38.010529,23.758648
65770,37.942979,23.70145
60097,37.994297,23.346995
65773,37.944327,23.702682
65774,37.945023,23.703641
65775,37.945036,23.703272
65776,37.941221,23.703606
64564,38.034355,23.689726
65795,37.937551,23.700698
65796,37.937434,23.701085
65797,37.937542,23.699064
340157,37.660258,24.375461
40044,37.428817,22.043973
450099,38.975684,20.760471
65016,38.015915,23.692758
64792,38.01102,23.715128
64794,38.014493,23.707552
65334,38.016541,23.745415
65333,38.016146,23.746011
65286,38.012538,23.756236
65332,38.017095,23.746092
65291,38.012719,23.750156
65292,38.012254,23.757281
65293,38.011693,23.749076
65331,38.016139,23.746409
60200,37.993717,23.766011
64619,38.036235,23.683525
64514,38.046356,23.69231
64615,38.035636,23.684489
64515,38.047172,23.691002
64614,38.036632,23.685799
460121,35.365719,24.497741
64563,38.045499,23.701566
64562,38.044694,23.699818
480090,37.613159,26.139172
60202,37.961355,23.752121
450017,39.237391,20.601352
440172,40.276239,22.502109
65010,38.014799,23.698275
64818,38.003515,23.704236
66295,38.031765,23.735668
60231,37.965074,23.745092
440122,40.27231,22.529333
63842,38.002836,23.903492
63843,38.002318,23.905661
90928,40.641781,22.943674
66419,38.018112,23.980272
500230,39.570557,21.747528
510258,41.139207,24.886779
66420,38.017738,23.978957
66421,38.01253,23.974262
510260,41.139207,24.886779
66422,38.014406,23.976639
110371,36.43182,28.216997
150356,38.889417,22.426745
150357,38.891153,22.424563
64411,37.980601,23.756271
120343,41.496326,26.528802
120344,41.496339,26.526761
120345,41.494351,26.532246
67275,37.715797,24.057541
120346,41.492789,26.532875
440209,40.275248,22.509616
440210,40.277756,22.50382
440211,40.274047,22.50656
30007,37.752,22.4256
66802,37.750571,23.906117
66803,37.751605,23.903164
66805,37.756415,23.902888
66807,37.750846,23.912914
100135,41.138598,24.147994
63847,38.010743,23.878324
63849,38.00312,23.880851
63853,38.001541,23.884123
63860,37.997379,23.900515
61553,37.99255,23.881622
230038,40.523205,22.203688
460113,35.256946,24.593744
260091,40.937601,24.408921
480038,37.584444,26.035556
480058,37.5775,26.030278
60293,38.005789,23.876095
130259,38.573965,24.113118
210029,38.539557,25.562797
65905,38.069325,23.812632
90103,40.597768,22.965018
90103,40.597768,22.965018
300052,39.653289,19.83109
190023,40.222628,23.669416
200038,35.197617,24.0791
390027,38.791116,20.719326
63022,37.998477,23.777989
65728,37.94887,23.677932
100136,41.141351,24.153166
100137,41.139485,24.152481
100142,41.136798,24.143949
100143,41.135932,24.144031
90600,40.679498,22.915413
30180,37.461312,23.173468
61554,37.988263,23.885673
61555,37.987867,23.882917
110011,37.458102,26.971918
63676,37.957964,23.848548
180096,40.029624,21.268681
450101,38.953684,20.746617
450104,38.973684,20.788966
450105,38.983384,20.779407
480124,37.745659,26.973827
70173,38.33633,23.324943
65906,38.070186,23.810662
70175,38.303659,23.310965
65907,38.068521,23.811867
65908,38.071166,23.80898
480125,37.755423,26.950538
420125,37.959455,23.626609
90579,40.65455,22.882515
60232,38.03776,23.691172
60202,37.961355,23.752121
60202,37.961355,23.752121
250341,40.009439,20.596516
64516,38.046519,23.689308
64581,38.032703,23.684089
65804,37.934988,23.70085
65777,37.943207,23.704171
65799,37.936775,23.696338
65778,37.942844,23.704221
65779,37.940883,23.704684
65780,37.942201,23.70638
65766,37.939496,23.696533
65771,37.94361,23.70176
410187,37.327621,21.884666
110398,36.438263,28.230932
110397,36.437385,28.229038
110366,36.433183,28.217118
110367,36.433301,28.219031
66293,38.031765,23.735668
500243,39.533774,21.749724
66222,38.037782,23.737537
64402,37.976955,23.885165
500021,39.607489,21.501269
240002,34.991578,25.225074
90079,40.591439,22.957607
90096,40.6605,22.934906
64517,38.047791,23.688024
64580,38.031786,23.683327
64577,38.03088,23.685896
64518,38.047964,23.69287
